trouble_oneself	-0.4364412928
strangulate	-0.4364412928
hold_off	-0.432171694916
induct	-0.4319872
subscribe	-0.418717696
stand_out	-0.417951232
optimise	-0.416102912
reenforce	-0.416102912
treble	-0.416102912
prioritise	-0.416102912
publicise	-0.416102912
mobilise	-0.416102912
reorganise	-0.416102912
standardise	-0.416102912
vitalise	-0.416102912
surmount	-0.416102912
centralise	-0.416102912
revitalise	-0.416102912
foreknow	-0.40773019648
order	-0.40721142743
channel	-0.398407303168
block_off	-0.39413127888
appreciate	-0.382960304947
patronage	-0.382960304947
equilibrate	-0.382960304947
enamor	-0.382960304947
coif	-0.382960304947
put_to_sleep	-0.3814084608
chivvy	-0.379871340255
slake	-0.376874761605
slack_off	-0.376874761605
bug_out	-0.375696999219
even_off	-0.375696999219
prognosticate	-0.375532032
scrutinise	-0.375532032
economise	-0.375532032
summon	-0.375532032
rein	-0.375532032
memorise	-0.375532032
overlook	-0.375532032
rationalise	-0.375532032
endow	-0.375532032
visualise	-0.375532032
look_for	-0.375532032
revolutionise	-0.375532032
unionise	-0.375532032
urge	-0.375532032
attend	-0.375532032
speed	-0.375532032
press	-0.375532032
ameliorate	-0.375532032
educe	-0.375532032
formalise	-0.375532032
essay	-0.375532032
distil	-0.375532032
authorise	-0.375532032
characterise	-0.375532032
hyperbolise	-0.375532032
apologise	-0.375532032
swan	-0.375532032
prise	-0.375532032
batten	-0.375532032
exercise	-0.375532032
egress	-0.375532032
denigrate	-0.375532032
becharm	-0.375532032
exuberate	-0.375532032
advertise	-0.375532032
chance_on	-0.375532032
contemporise	-0.375532032
jut	-0.375532032
extemporise	-0.375532032
concenter	-0.375532032
swap	-0.369094951731
measure	-0.367513306726
aver	-0.364775936
hike	-0.364775936
square_off	-0.364775936
forebode	-0.357335486464
back	-0.357335486464
come_forth	-0.352770838528
fill_in	-0.349651848646
get_ahead	-0.348246924394
garner	-0.345819451392
counterbalance	-0.3330922496
pick_up	-0.328607715822
plunge	-0.326907420091
minimise	-0.324649472
maximise	-0.324649472
fill	-0.321721344
stand	-0.317256192
base	-0.31712
stipulate	-0.31712
tolerate	-0.31712
second	-0.31712
exhort	-0.31712
pep_up	-0.31712
estimate	-0.31712
instruct	-0.31712
take_the_field	-0.31712
come_through	-0.31712
endure	-0.31712
indite	-0.31712
incorporate	-0.31712
respond	-0.31712
result	-0.31712
join_forces	-0.31712
change_over	-0.31712
redeem	-0.31712
ease	-0.31712
arrive_at	-0.31712
birth	-0.31712
right	-0.31712
tame	-0.31712
avail	-0.31712
bring_home_the_bacon	-0.31712
draw_up	-0.31712
love	-0.31712
pretend	-0.31712
pile_up	-0.31712
put_to_work	-0.31712
deliver_the_goods	-0.31712
abide	-0.31712
knead	-0.31712
diddle	-0.31712
line_up	-0.31712
concede	-0.31712
root_on	-0.31712
amalgamate	-0.31712
temper	-0.31712
lend	-0.31712
poise	-0.31712
do_work	-0.31712
flirt	-0.31712
objurgate	-0.31712
light_upon	-0.31712
consider	-0.31712
breathe_in	-0.31712
quicken	-0.31712
experience	-0.31712
depart	-0.31712
enliven	-0.31712
draw_a_bead_on	-0.31712
accept	-0.31712
research	-0.31712
salute	-0.31712
guess	-0.31712
plan	-0.31712
put_in	-0.31712
transubstantiate	-0.31712
rivet	-0.31712
deport	-0.31712
bear_out	-0.31712
come_across	-0.31712
format	-0.31712
palm	-0.31712
behave	-0.31712
appropriate	-0.31712
soften	-0.31712
gauge	-0.31712
reduplicate	-0.31712
process	-0.31712
duplicate	-0.31712
counter	-0.31712
allot	-0.31712
earn	-0.31712
castigate	-0.31712
tempt	-0.31712
put	-0.31712
wait_on	-0.31712
hope	-0.31712
jubilate	-0.31712
audit	-0.31712
fascinate	-0.31712
diversify	-0.31712
function	-0.31712
mastermind	-0.31712
conglomerate	-0.31712
study	-0.31712
branch_out	-0.31712
absolve	-0.31712
evolve	-0.31712
inflate	-0.31712
finagle	-0.31712
accord	-0.31712
con	-0.31712
speak	-0.31712
pull_off	-0.31712
come_along	-0.31712
fix_up	-0.31712
elucidate	-0.31712
stiffen	-0.31712
evidence	-0.31712
compensate	-0.31712
appeal	-0.31712
meliorate	-0.31712
stomach	-0.31712
entrance	-0.31712
flourish	-0.31712
shoot_for	-0.31712
trifle	-0.31712
okay	-0.31712
suffice	-0.31712
begin	-0.31712
husband	-0.31712
dispatch	-0.31712
alleviate	-0.31712
benefit	-0.31712
placard	-0.31712
hire	-0.31712
turn_to	-0.31712
undertake	-0.31712
set_ahead	-0.31712
dissemble	-0.31712
overstate	-0.31712
trance	-0.31712
kick_upstairs	-0.31712
conjoin	-0.31712
dally	-0.31712
regroup	-0.31712
ready	-0.31712
march	-0.31712
like	-0.31712
manifest	-0.31712
nurture	-0.31712
farm	-0.31712
brook	-0.31712
keep	-0.31712
bet	-0.31712
constrain	-0.31712
come_upon	-0.31712
contain	-0.31712
quiz	-0.31712
hearten	-0.31712
O.K.	-0.31712
warrant	-0.31712
shape_up	-0.31712
rejoice	-0.31712
rule	-0.31712
rescue	-0.31712
govern	-0.31712
bring_about	-0.31712
interpret	-0.31712
recommend	-0.31712
better	-0.31712
exaggerate	-0.31712
bestow	-0.31712
acquaint	-0.31712
fall_upon	-0.31712
abstain	-0.31712
attest	-0.31712
metamorphose	-0.31712
bring_off	-0.31712
downplay	-0.31712
upgrade	-0.31712
commix	-0.31712
marshal	-0.31712
gestate	-0.31712
approximate	-0.31712
surrender	-0.31712
excel	-0.31712
treasure	-0.31712
visit	-0.31712
sharpen	-0.31712
unburden	-0.31712
sour	-0.31712
pitch	-0.31712
dominate	-0.31712
previse	-0.31712
spiel	-0.31712
send_word	-0.31712
elevate	-0.31712
label	-0.31712
lay_out	-0.31712
embark_on	-0.31712
lead_up	-0.31712
understate	-0.31712
invigorate	-0.31712
confirm	-0.31712
pioneer	-0.31712
thrive	-0.31712
gear_up	-0.31712
commute	-0.31712
move_on	-0.31712
drive_home	-0.31712
sanction	-0.31712
print	-0.31712
wager	-0.31712
construct	-0.31712
pass_judgment	-0.31712
tone_down	-0.31712
cumulate	-0.31712
merchandise	-0.31712
please	-0.31712
barrack	-0.31712
create	-0.31712
travel_by	-0.31712
lay_down	-0.31712
rede	-0.31712
stop_up	-0.31712
pen	-0.31712
bring_together	-0.31712
invite	-0.31712
pronounce	-0.31712
crow	-0.31712
crop	-0.31712
exchange	-0.31712
furnish	-0.31712
image	-0.31712
turn	-0.31712
come_after	-0.31712
procure	-0.31712
extradite	-0.31712
progress	-0.31712
measure_up	-0.31712
portray	-0.31712
regain	-0.31712
evoke	-0.31712
esteem	-0.31712
crusade	-0.31712
wallow	-0.31712
give_rise	-0.31712
chip_in	-0.31712
do_by	-0.31712
keep_going	-0.31712
coronate	-0.31712
digest	-0.31712
provide	-0.31712
toy	-0.31712
overdraw	-0.31712
win_over	-0.31712
march_on	-0.31712
bring_forward	-0.31712
suggest	-0.31712
modulate	-0.31712
instance	-0.31712
excerpt	-0.31712
accost	-0.31712
accommodate	-0.31712
envision	-0.31712
heal	-0.31712
counsel	-0.31712
bring_forth	-0.31712
pore	-0.31712
fall_in	-0.31712
reply	-0.31712
figure	-0.31712
draw_rein	-0.31712
profit	-0.31712
place	-0.31712
engineer	-0.31712
cope	-0.31712
bewitch	-0.31712
require	-0.31712
draw_out	-0.31712
adopt	-0.31712
happen_upon	-0.31712
broach	-0.31712
detect	-0.31712
reward	-0.31712
welcome	-0.31712
give_birth	-0.31712
deed_over	-0.31712
invest	-0.31712
ad-lib	-0.31712
follow	-0.31712
set_in_motion	-0.31712
design	-0.31712
desegregate	-0.31712
make_up_one's_mind	-0.31712
mould	-0.31712
alter	-0.31712
belittle	-0.31712
expect	-0.31712
teach	-0.31712
fancy	-0.31712
notify	-0.31712
put_to_death	-0.31712
amass	-0.31712
part	-0.31712
hit	-0.31712
bare	-0.31712
indue	-0.31712
oversee	-0.31712
heighten	-0.31712
vindicate	-0.31712
collect	-0.31712
seize	-0.31712
redress	-0.31712
ferment	-0.31712
uphold	-0.31712
include	-0.31712
gloat	-0.31712
cooperate	-0.31712
dissolve	-0.31712
exemplify	-0.31712
live_up_to	-0.31712
underpin	-0.31712
fiddle	-0.31712
impart	-0.31712
commence	-0.31712
fend_for	-0.31712
exceed	-0.31712
come_up_to	-0.31712
watch	-0.315556864
return	-0.315556864
bore	-0.31168
ground	-0.31168
percolate	-0.304742222725
take_on	-0.304137370596
regularize	-0.303909818204
top	-0.297606144
make_love	-0.292130963456
plough	-0.28622848
predominate	-0.28622848
put_forward	-0.28622848
center	-0.285105152
serve	-0.277956096
narrow_down	-0.275808353577
ring	-0.2640185344
pock	-0.2640185344
bull_through	-0.2640185344
show	-0.2624182272
check_out	-0.261626348966
meld	-0.2567636992
retrovert	-0.25465344
retort	-0.25465344
roll_up	-0.246965248
supervise	-0.2466149376
describe	-0.2466149376
reclaim	-0.23963136
ordain	-0.238901772288
throw_off	-0.238554788004
finish	-0.237449216
send_off	-0.237449216
assume	-0.237357056
check_over	-0.237339853985
pass_through	-0.236097591869
deconcentrate	-0.236097591869
severalise	-0.236097591869
break-dance	-0.235293165289
exhibit	-0.233196032
read	-0.232417792
open	-0.232417792
get_along	-0.232417792
search	-0.232417792
orient	-0.232417792
take_off	-0.232417792
write_out	-0.232417792
negociate	-0.232417792
get_by	-0.232417792
recollect	-0.232417792
offer	-0.232417792
derive	-0.232417792
screen	-0.232417792
allow	-0.232417792
combine	-0.232417792
grapple	-0.232417792
exalt	-0.232417792
face	-0.232417792
operate	-0.232417792
contend	-0.232417792
regenerate	-0.232417792
build	-0.232417792
express	-0.232417792
purpose	-0.232417792
hold_up	-0.232417792
have	-0.232417792
comprehend	-0.232417792
plug	-0.232417792
carry_off	-0.232417792
boom	-0.232417792
strike	-0.232417792
survey	-0.232417792
recreate	-0.232417792
notice	-0.232417792
hoard	-0.232417792
sort_out	-0.232417792
tailor-make	-0.232417792
kick_in	-0.232417792
pass	-0.231144045773
call	-0.226194944
match	-0.224201728
check_up_on	-0.223612787654
strive	-0.22155264
retract	-0.2182206464
torture	-0.2182206464
inculpate	-0.2182206464
ram_down	-0.2182206464
smash_up	-0.2182206464
swash	-0.2182206464
strip_down	-0.2182206464
dip	-0.2182206464
roil	-0.2182206464
fold_up	-0.2182206464
drink_down	-0.2182206464
shout_out	-0.2182206464
hedge_in	-0.2182206464
stop_over	-0.2182206464
jampack	-0.2182206464
tapdance	-0.2182206464
remit	-0.2182206464
grass_over	-0.2182206464
fall_behind	-0.2182206464
purify	-0.2182206464
ghostwrite	-0.2182206464
bear_upon	-0.2182206464
piddle_away	-0.2182206464
slack_up	-0.217839908231
outdo	-0.214058476768
turn_out	-0.2139337728
exteriorise	-0.210999052075
shop	-0.2109170688
pass_on	-0.210681262866
utilise	-0.208517897912
work_at	-0.208234496
manufacture	-0.20577089536
pop	-0.204954112
repeat	-0.204954112
focalize	-0.20408438358
touch_on	-0.2040235008
shut_out	-0.2040235008
befuddle	-0.2040235008
chivy	-0.203990109249
glide_by	-0.20042467328
specify	-0.198499432858
release	-0.192278016
give_notice	-0.189942598042
restrict	-0.1898263552
rate	-0.187281474355
run_over	-0.1857780736
subjugate	-0.1843477504
hollo	-0.1843477504
holler_out	-0.1843477504
get_well	-0.1843477504
put_on	-0.183756653363
circulate	-0.183756653363
predict	-0.183756653363
animate	-0.183756653363
add	-0.183756653363
cheer	-0.183756653363
disclose	-0.18290688
mock_up	-0.1806848
break_away	-0.179837053305
suffer	-0.177066496
overtake	-0.176033563726
burn_up	-0.173762132115
come_near	-0.1731269632
stick_up	-0.17295300608
get_on	-0.167292416
misguide	-0.165105100554
sweep_up	-0.164795551089
choke_off	-0.162739175588
dress	-0.162626048
engage	-0.162626048
rectify	-0.162626048
excuse	-0.162626048
bring_around	-0.161921084688
circularise	-0.15950553088
pose	-0.157778432
clean	-0.157778432
rail	-0.157778432
let_out	-0.157778432
cast	-0.157778432
spread_out	-0.157778432
slump	-0.157778432
frame	-0.157778432
get_going	-0.157720509905
give_the_bounce	-0.156933708218
draw	-0.156679020544
reiterate	-0.15593728
come_on	-0.155460661248
chevy	-0.155387145735
exposit	-0.154173743192
disjoint	-0.1532929024
run_out	-0.151883776
externalise	-0.145269924195
realise	-0.145269924195
range	-0.14355949568
recall	-0.14311424
note	-0.14311424
reanimate	-0.14311424
purport	-0.14311424
compass	-0.14311424
kick_down	-0.14311424
carry_away	-0.14311424
coalesce	-0.14311424
reform	-0.14311424
surveil	-0.14311424
strickle	-0.14311424
hive_up	-0.14311424
evince	-0.14311424
get_away	-0.14311424
tailor	-0.14311424
sort	-0.14311424
go_past	-0.142964955382
cut_out	-0.142298853048
nail	-0.140344070144
go_along	-0.138135855104
swing	-0.136482132951
go_on	-0.132480385843
get_worse	-0.13247449088
stir	-0.13247449088
specialise	-0.13166045184
beat_out	-0.1312462848
mix	-0.1312091136
arrogate	-0.12771072
throw_out	-0.127513940951
send	-0.12732672
slide_down	-0.12732672
splay	-0.12732672
slouch	-0.12732672
let_on	-0.12732672
let_loose	-0.12732672
spread	-0.12732672
salvage	-0.12721922048
conceptualize	-0.125110738747
double_up	-0.125110738747
nab	-0.1237728256
engulf	-0.1200539648
explicate	-0.1200539648
save	-0.119748657971
blow_one's_stack	-0.119094362112
splosh	-0.11545181356
draw_in	-0.115419185971
call_back	-0.114733568
recoup	-0.11192064
induce	-0.108352
check_in	-0.105697271088
customise	-0.104258948956
synchronise	-0.104258948956
forestall	-0.101326079295
forbid	-0.0984231780352
cut_down	-0.0983683989504
roll	-0.09802496
block_up	-0.0977712427758
chequer	-0.0966742899497
perk	-0.0964854062121
go_by	-0.0963834970112
set_apart	-0.0895104956498
toss_out	-0.0895104956498
pee-pee	-0.0895104956498
pop_out	-0.0890044416
replicate	-0.0890044416
recover	-0.08789504
choke_back	-0.086547828736
drag	-0.08407246848
divorce	-0.081388998656
misadvise	-0.081246273536
pervade	-0.080773435084
foresee	-0.0804221591552
subject	-0.079670784
travel	-0.0795558445056
cut_back	-0.077789708288
systemise	-0.077086871596
catch	-0.0767644442296
sway	-0.076560838656
stick_around	-0.0758631913554
disassociate	-0.074822656
disarticulate	-0.074822656
run_off	-0.074731008
constringe	-0.074731008
dress_down	-0.074731008
cheque	-0.0745114555122
occlude	-0.0743391142871
go_over	-0.071381180416
get_out	-0.069973504
bar	-0.06826735616
overpower	-0.0680057130779
stick_by	-0.0668500493599
round_off	-0.0644689217909
put_behind_bars	-0.0642884608
melt_down	-0.0628875280384
fat	-0.061398737867
get_weaving	-0.0588336667265
stick_to	-0.0583285802271
even	-0.056621522944
back_down	-0.056621522944
forecast	-0.056621522944
give_the_gate	-0.0552897727955
take_up	-0.0544694751136
pull_in	-0.0539984779566
call_up	-0.0538351616
tack_on	-0.0533192870068
obscure	-0.0531386368
centre	-0.0531014656
fight_down	-0.0523409385062
get_started	-0.0505812759751
square	-0.047655936
avouch	-0.047655936
ramble	-0.046671872
swing_out	-0.0456261181112
rank	-0.045079506944
carry_through	-0.0425914368
roam	-0.0421248
revolve	-0.0421248
bring_to	-0.0419759165094
circularize	-0.039698120704
cover	-0.0385152
choke_down	-0.0382600101888
turn_off	-0.037343232
severalize	-0.0371695571436
misinform	-0.0364887195648
come_in	-0.035650838528
salve	-0.035065974784
plunk	-0.0314326353545
plunk_for	-0.0283942912
get_word	-0.0283942912
link_up	-0.0283942912
fork_over	-0.0283942912
key_out	-0.0283942912
civilize	-0.0283942912
exteriorize	-0.025942443452
slow_up	-0.0247825007585
specialize	-0.022815465472
outstrip	-0.0226256336857
stick_about	-0.0206523621376
cancel	-0.0187449344
curb	-0.0178999296
equalize	-0.0166511604924
mislead	-0.0146150006456
foreclose	-0.0143422134682
attend_to	-0.0141971456
endue	-0.0141971456
press_out	-0.0141971456
unionize	-0.0141971456
overtop	-0.0141971456
promise	-0.0141971456
revolutionize	-0.0141971456
economize	-0.0141971456
visualize	-0.0141971456
speed_up	-0.0141971456
look_to	-0.0141971456
summons	-0.0141971456
scrutinize	-0.0141971456
rationalize	-0.0141971456
urge_on	-0.0141971456
rein_in	-0.0141971456
memorize	-0.0141971456
prize	-0.0141971456
concentre	-0.0141971456
characterize	-0.0141971456
elicit	-0.0141971456
distill	-0.0141971456
apologize	-0.0141971456
exult	-0.0141971456
derogate	-0.0141971456
batten_down	-0.0141971456
contemporize	-0.0141971456
advertize	-0.0141971456
extemporize	-0.0141971456
examine	-0.0141971456
authorize	-0.0141971456
chance_upon	-0.0141971456
formalize	-0.0141971456
emerge	-0.0141971456
hyperbolize	-0.0141971456
amend	-0.0141971456
exert	-0.0141971456
beguile	-0.0141971456
swear	-0.0141971456
jut_out	-0.0141971456
pee	-0.0126428178022
sequestrate	-0.0126428178022
toss_away	-0.0126428178022
barricade	-0.011604750336
curtail	-0.01081909248
trip	-0.0106338271887
stay_on	-0.0099284656128
recognize	-0.00974145561395
perforate	-0.00729799852032
plank	-0.00718387480936
plonk	-0.00423679965881
break	-0.00301552041984
plop	-0.00215071600379
counteract	-0.001565696
curl_up	-0.00150016
plump	-0.00069707602304
plummet	-0.000304116903444
plank_down	-0.000217121065796
plonk_down	-0.000140142420636
plump_down	-5.33081668341e-05
plump_out	0.000504355488741
plank_over	0.00252556175432
cut_short	0.003600285696
stand_by	0.004830404608
curl	0.0055808
pass_around	0.0075410317312
back_off	0.0085741928448
foreshadow	0.0085741928448
come_out_of_the_closet	0.00922877584998
fatten	0.00972604756113
equilibrise	0.0126428178022
coiffe	0.0126428178022
enamour	0.0126428178022
patronise	0.0126428178022
apprise	0.0126428178022
stay_put	0.0126676672512
stick_out	0.0139798528
bellyache	0.0141971456
penalize	0.0141971456
accentuate	0.0141971456
debauch	0.0141971456
appall	0.0141971456
emphasize	0.0141971456
bemire	0.0141971456
frighten_off	0.0141971456
nettle	0.0141971456
smutch	0.0141971456
jeopardize	0.0141971456
reverence	0.0141971456
tucker_out	0.0141971456
turn_down	0.0141971456
grouse	0.0141971456
scandalize	0.0141971456
recoil	0.0141971456
ostracize	0.0141971456
skirt	0.0141971456
wee-wee	0.0141971456
fuddle	0.0141971456
weight_down	0.0141971456
cauterize	0.0141971456
hybridize	0.0141971456
leave_out	0.0141971456
ravish	0.0141971456
take_a_shit	0.0141971456
pull_wires	0.0141971456
vote_out	0.0141971456
forfend	0.0141971456
jug	0.0141971456
countermine	0.0155564032
countercheck	0.0155564032
ascribe	0.01579008
tack	0.0165138410373
ramble_on	0.0166457344
plume	0.0174467172747
mellow_out	0.01991000064
penetrate	0.0220565078016
get_rolling	0.0237119677817
plunk_down	0.0239239096418
stay	0.024356696064
systemize	0.0246107504812
manoeuver	0.0252856356045
dissociate	0.0257918976
perk_up	0.0258685751263
square_up	0.0265693184
avow	0.0265693184
hike_up	0.0265693184
cast_away	0.0270553029018
stymy	0.0283942912
ill-use	0.0283942912
handicap	0.0283942912
stick_with	0.0288671269126
break_dance	0.02908390709
drag_out	0.0318249648128
bring_round	0.0322344608955
mellow	0.0325163008
come_to_the_fore	0.0344505040241
animize	0.0371695571436
add_up	0.0371695571436
chirk_up	0.0371695571436
presage	0.0371695571436
put_one_over	0.0371695571436
pull_out	0.0374135436723
fatten_out	0.0377953899327
curve	0.037935104
switch_over	0.0381684974879
throw_away	0.0382862794752
glaze	0.039698120704
discompose	0.039698120704
demobilise	0.039698120704
decentralise	0.039698120704
pass_across	0.039698120704
sprinkle	0.0399917890929
outdistance	0.0408775187789
get_down	0.0420992
equalise	0.0425936039444
fatten_up	0.0426467707332
swop	0.0439971277701
outgo	0.0442732086299
come_forward	0.0447599312896
spot	0.0451712
barricado	0.0453044232192
check	0.0462356979287
fill_out	0.0463646526374
back_up	0.0464451741286
foretell	0.0464451741286
expound	0.0492215009625
clam_up	0.0499602849792
hitch_up	0.05187325952
clear_up	0.05302784
cut_through	0.0531014656
play_off	0.0531014656
ricochet	0.0531014656
bullshit	0.0531014656
daunt	0.0531014656
mate	0.0546646016
even_out	0.0550193669734
bulge	0.0550193669734
overmaster	0.0562142242079
narrow	0.0563720539013
bulk	0.0569419541381
give_the_sack	0.0612869381816
depress	0.0642405578834
deprave	0.0642405578834
transcend	0.0642884608
even_up	0.065127118078
bulge_out	0.065127118078
give_off	0.067150848
dredge	0.067337220096
drag_in	0.067337220096
roll_out	0.070154752
cut	0.07338842112
mensurate	0.0743391142871
assign	0.074731008
catch_up_with	0.075305230821
outperform	0.0758840052703
go_down	0.076744544256
